,pdq,seasonal_pdq,6,9,12,MEAN MAPE
20,"(0, 0, 0)","(2, 0, 2, 12)",0.20117996819206363,0.22039883586284556,0.20347188356001975,0.20835022920497634
21,"(0, 0, 0)","(2, 1, 0, 12)",0.2019261663154431,0.21577787852495778,0.22231506873731768,0.2133397045259062
22,"(0, 0, 0)","(2, 1, 1, 12)",0.20397281174115134,0.22678181514766513,0.2460944700236489,0.22561636563748846
23,"(0, 0, 0)","(2, 1, 2, 12)",520646.26043006685,5349426.422104078,18.8756185236636,1956697.1860508898
24,"(0, 0, 0)","(2, 2, 0, 12)",0.11626756670019824,0.13426139507418006,0.1226101967268985,0.12437971950042559
25,"(0, 0, 0)","(2, 2, 1, 12)",0.13056207231223718,0.17827530964241875,0.18677713575372845,0.16520483923612814
26,"(0, 0, 0)","(2, 2, 2, 12)",368.47669108274,0.1950143713177143,0.15366177810998274,122.94178907738923
27,"(0, 0, 1)","(0, 0, 0, 12)",0.928380110212102,0.9353377521551136,0.9681519622752616,0.943956608214159
28,"(0, 0, 1)","(0, 0, 1, 12)",0.6365526688106516,0.615916674971654,0.6024864046744213,0.6183185828189091
29,"(0, 0, 1)","(0, 0, 2, 12)",0.5209208295265426,0.47230122643769207,0.42706933871729674,0.4734304648938438
30,"(0, 0, 1)","(0, 1, 0, 12)",0.13693112409069993,0.17585217757454158,0.14946535301018857,0.15408288489181002
31,"(0, 0, 1)","(0, 1, 1, 12)",0.14262258959053573,0.19973274098916446,0.20852005072870328,0.18362512710280118
32,"(0, 0, 1)","(0, 1, 2, 12)",426780.1937897562,55009863.62121749,40892.75349860855,18492512.189501952
33,"(0, 0, 1)","(0, 2, 0, 12)",0.17537990570712772,0.16240003568080388,0.16182816236189637,0.166536034583276
34,"(0, 0, 1)","(0, 2, 1, 12)",0.11226801981059899,0.15883040044900393,0.12880951745711708,0.1333026459055733
35,"(0, 0, 1)","(0, 2, 2, 12)",811831.4758050203,254707.18886026175,13984431.340398693,5016990.001687991
36,"(0, 0, 1)","(1, 0, 0, 12)",0.15575984439858562,0.20413154808117825,0.18419960988825504,0.1813636674560063
37,"(0, 0, 1)","(1, 0, 1, 12)",0.19767327932314324,0.20135689020396597,0.24192879479454352,0.21365298810721758
38,"(0, 0, 1)","(1, 0, 2, 12)",0.13202820317833097,0.17822945215906427,0.16567202453613208,0.1586432266245091
39,"(0, 0, 1)","(1, 1, 0, 12)",0.13684141852806864,0.17916348707722485,0.16749792826443818,0.16116761128991056
40,"(0, 0, 1)","(1, 1, 1, 12)",0.14257692543761935,0.21075381951624628,0.209267206094764,0.18753265034954322
41,"(0, 0, 1)","(1, 1, 2, 12)",0.9517576842939035,3943746.6675072727,16438.10098601961,1320061.9067503256
42,"(0, 0, 1)","(1, 2, 0, 12)",0.08284140524687657,0.12359964258954347,0.10004944477333176,0.10216349753658394
43,"(0, 0, 1)","(1, 2, 1, 12)",0.09661248153867662,0.1408261730912103,0.1350121359918143,0.12415026354056706
44,"(0, 0, 1)","(1, 2, 2, 12)",4971.690055369505,0.18084407801832175,0.16762345575793802,1657.346174301094
45,"(0, 0, 1)","(2, 0, 0, 12)",0.10411705629969448,0.16461712413219287,0.15886761518229395,0.14253393187139377
46,"(0, 0, 1)","(2, 0, 1, 12)",0.10380247192648506,0.17883685993263407,0.18081919343647038,0.15448617509852983
47,"(0, 0, 1)","(2, 0, 2, 12)",0.1959059319966596,0.13347443747323084,0.17769607362887319,0.16902548103292123
48,"(0, 0, 1)","(2, 1, 0, 12)",0.1877547978654878,0.2129952143325507,0.2141482402086412,0.20496608413555992
49,"(0, 0, 1)","(2, 1, 1, 12)",0.19654100008704237,0.21314295043722037,0.2349118102629287,0.2148652535957305
50,"(0, 0, 1)","(2, 1, 2, 12)",4134975.9568076557,88362675.17466943,47348307.89471605,46615319.67539772
51,"(0, 0, 1)","(2, 2, 0, 12)",0.09261905119858314,0.13757051090958183,0.1159209002698431,0.1153701541260027
52,"(0, 0, 1)","(2, 2, 1, 12)",0.09704720288998787,0.1703853392855097,0.17687888498493945,0.148103809053479
53,"(0, 0, 1)","(2, 2, 2, 12)",388.6911725565257,0.13835556466136414,0.14834598595798673,129.65929136904836
54,"(0, 0, 2)","(0, 0, 0, 12)",0.8123187249610219,0.8991581661594417,0.9197061259330672,0.8770610056845102
55,"(0, 0, 2)","(0, 0, 1, 12)",0.5785164453498847,0.5845587066035514,0.5621612854572032,0.5750788124702132
56,"(0, 0, 2)","(0, 0, 2, 12)",0.4326586394976512,0.5192430198529523,0.3300682312210486,0.42732329685721737
57,"(0, 0, 2)","(0, 1, 0, 12)",0.11862536474078995,0.1770001325936627,0.14023606256571805,0.14528718663339024
58,"(0, 0, 2)","(0, 1, 1, 12)",0.1509377000951148,0.21859154920913154,0.21070970103144948,0.19341298344523195
59,"(0, 0, 2)","(0, 1, 2, 12)",0.49327245379411483,0.7153858796120312,715.9828312303285,239.06382985457822
60,"(0, 0, 2)","(0, 2, 0, 12)",0.1708239268558945,0.16799003550419925,0.16304133707575694,0.16728509981195025
61,"(0, 0, 2)","(0, 2, 1, 12)",0.10376602706065807,0.16996976202999337,0.12985352570328237,0.13452977159797794
62,"(0, 0, 2)","(0, 2, 2, 12)",0.21048039292522114,0.1870719353308551,0.2322634570771097,0.20993859511106197
63,"(0, 0, 2)","(1, 0, 0, 12)",0.1459410245760002,0.21446585359665013,0.18296680120014067,0.18112455979093034
64,"(0, 0, 2)","(1, 0, 1, 12)",0.1448089706240709,0.23763472744314354,0.2358540103370137,0.2060992361347427
65,"(0, 0, 2)","(1, 0, 2, 12)",0.10008377944223402,0.16806503310729584,0.16322112912776524,0.1437899805590984
66,"(0, 0, 2)","(1, 1, 0, 12)",0.10395931322401926,0.17886554828358808,0.16422515859243894,0.1490166733666821
67,"(0, 0, 2)","(1, 1, 1, 12)",0.14924425305262595,0.22543936721383517,0.23245687080380958,0.20238016369009024
68,"(0, 0, 2)","(1, 1, 2, 12)",0.5544796288474719,0.7249721383314504,771.0023597805426,257.4272705159072
69,"(0, 0, 2)","(1, 2, 0, 12)",0.0562079223525532,0.12175112650721702,0.09659122318684121,0.09151675734887048
70,"(0, 0, 2)","(1, 2, 1, 12)",0.05024990791637302,0.14582179179916815,0.13903448960319983,0.11170206310624702
71,"(0, 0, 2)","(1, 2, 2, 12)",268.41236756159145,0.1254505523025467,0.1296235471454351,89.55581388701314
72,"(0, 0, 2)","(2, 0, 0, 12)",0.08482955141723462,0.17116094636924575,0.16183637033148174,0.13927562270598737
73,"(0, 0, 2)","(2, 0, 1, 12)",0.10431658308748659,0.18151119826606388,0.18468911789170442,0.15683896641508496
74,"(0, 0, 2)","(2, 0, 2, 12)",0.08460950149314998,0.16383605361189577,0.186053314461787,0.14483295652227757
75,"(0, 0, 2)","(2, 1, 0, 12)",0.1320611095948611,0.2018675055159105,0.20122693872250383,0.1783851846110918
76,"(0, 0, 2)","(2, 1, 1, 12)",0.1558126289126517,0.228230515312448,0.23406910492050895,0.20603741638186956
77,"(0, 0, 2)","(2, 1, 2, 12)",531324.5444784785,240472725.95613587,476908485259.3086,159049829769.9364
78,"(0, 0, 2)","(2, 2, 0, 12)",0.05274163858413772,0.12613156235523906,0.10589081053331911,0.0949213371575653
79,"(0, 0, 2)","(2, 2, 1, 12)",0.07945798074295783,0.18114455189359152,0.1550713750568751,0.1385579692311415
80,"(0, 0, 2)","(2, 2, 2, 12)",297.5092980648835,0.1294674340957066,0.13004595223511314,99.2562704837381
81,"(0, 1, 0)","(0, 0, 0, 12)",0.08466913118796471,0.07398324480805586,0.055178339193943694,0.07127690506332142
82,"(0, 1, 0)","(0, 0, 1, 12)",0.09109467213131545,0.07319350629802857,0.057356698189889414,0.07388162553974448
83,"(0, 1, 0)","(0, 0, 2, 12)",0.09457731167361343,0.07108595526655516,0.058723598650341845,0.07479562186350348
84,"(0, 1, 0)","(0, 1, 0, 12)",0.11380964186152791,0.16192696829377623,0.11211346488818585,0.12928335834783
85,"(0, 1, 0)","(0, 1, 1, 12)",0.11514177512771075,0.09300735657218133,0.05254128862715898,0.08689680677568368
86,"(0, 1, 0)","(0, 1, 2, 12)",0.1389785559528095,0.29854128319518397,0.13025989390905893,0.18925991101901748
87,"(0, 1, 0)","(0, 2, 0, 12)",0.09268801425894085,0.41950679749516917,0.32742784120350615,0.27987421765253867
88,"(0, 1, 0)","(0, 2, 1, 12)",0.13311839910573667,0.14233065787699709,0.11057497825212921,0.12867467841162097
89,"(0, 1, 0)","(0, 2, 2, 12)",0.11817137700928038,0.4829520451326863,75.871660945052,25.49092812239799
90,"(0, 1, 0)","(1, 0, 0, 12)",0.09406751660460566,0.07206192775125483,0.059190904607787954,0.07510678298788281
91,"(0, 1, 0)","(1, 0, 1, 12)",0.08827031871834434,0.07429534862904938,0.054402711959290834,0.07232279310222818
92,"(0, 1, 0)","(1, 0, 2, 12)",0.08361167003319926,0.07041308489705174,0.0584692893811675,0.07083134810380616
93,"(0, 1, 0)","(1, 1, 0, 12)",0.22212225089713508,0.0805706621015271,0.07350219130251902,0.12539836810039373
94,"(0, 1, 0)","(1, 1, 1, 12)",0.17326621941945441,0.059897114971725146,0.059121951216745884,0.09742842853597515
95,"(0, 1, 0)","(1, 1, 2, 12)",0.2622533171589172,0.11218933709235422,6120017.117005509,2040005.8304827213
96,"(0, 1, 0)","(1, 2, 0, 12)",0.20888705186508125,0.15404745093980896,0.11935361973360024,0.16076270751283014
97,"(0, 1, 0)","(1, 2, 1, 12)",0.28609405421404893,0.11638381304053391,0.09899868154852366,0.16715884960103553
98,"(0, 1, 0)","(1, 2, 2, 12)",0.5884208830184227,1113.1864146451817,0.0773410095040261,371.28405884590137
99,"(0, 1, 0)","(2, 0, 0, 12)",0.09897021768852571,0.06522735894168319,0.05719614118918823,0.07379790593979904
100,"(0, 1, 0)","(2, 0, 1, 12)",0.08806797592234018,0.073658919158487,0.05413668148318405,0.07195452552133708
101,"(0, 1, 0)","(2, 0, 2, 12)",0.11216349577097241,0.07682853979413905,0.058463808147160734,0.08248528123742406
102,"(0, 1, 0)","(2, 1, 0, 12)",0.19522439635117064,0.0640335115351634,0.063546653753726,0.1076015205466867
103,"(0, 1, 0)","(2, 1, 1, 12)",0.18840539512050614,0.06138038185338404,0.06287483967545356,0.10422020554978124
104,"(0, 1, 0)","(2, 1, 2, 12)",0.1296714787307823,0.038808435252416465,0.0802919346940519,0.08292394955908355
105,"(0, 1, 0)","(2, 2, 0, 12)",0.24895296988725504,0.10458690712601566,0.09028801674179093,0.14794263125168722
106,"(0, 1, 0)","(2, 2, 1, 12)",0.2747728104783583,0.11371453319022426,0.08287540058815492,0.1571209147522458
107,"(0, 1, 0)","(2, 2, 2, 12)",0.559960641751757,21784.727848114835,0.07964346669980725,7261.789150741096
108,"(0, 1, 1)","(0, 0, 0, 12)",0.08580924988048207,0.08851090827571419,0.056918307721188506,0.07707948862579492
109,"(0, 1, 1)","(0, 0, 1, 12)",0.09251834427509663,0.08540347085570467,0.06325110796837602,0.08039097436639243
110,"(0, 1, 1)","(0, 0, 2, 12)",0.0905813469977849,0.09058440034857268,0.061094825783626315,0.0807535243766613
111,"(0, 1, 1)","(0, 1, 0, 12)",0.12560831762662877,0.1865723641990307,0.07136137347292872,0.12784735176619608
112,"(0, 1, 1)","(0, 1, 1, 12)",0.11697317344803199,0.12862403565501962,0.05051325401319819,0.09870348770541659
113,"(0, 1, 1)","(0, 1, 2, 12)",0.1595650215137119,0.31356922894795125,0.0992454003433707,0.19079321693501128
114,"(0, 1, 1)","(0, 2, 0, 12)",0.07797848570060614,0.4393897746227834,0.26730187596491917,0.26155671209610293
115,"(0, 1, 1)","(0, 2, 1, 12)",0.14736286024126893,0.16856273317559486,0.0713619829783886,0.12909585879841745
116,"(0, 1, 1)","(0, 2, 2, 12)",0.10879465768855288,0.5030136424592224,76.29078712352548,25.63419847455775
117,"(0, 1, 1)","(1, 0, 0, 12)",0.09658532778966689,0.0837733248273252,0.06728715577875251,0.08254860279858152
118,"(0, 1, 1)","(1, 0, 1, 12)",0.08965149975402635,0.08599111278304913,0.056324597023068725,0.07732240318671472
119,"(0, 1, 1)","(1, 0, 2, 12)",0.08465689069138842,0.08188243102033896,0.05594462302041864,0.07416131491071533
120,"(0, 1, 1)","(1, 1, 0, 12)",0.22482876496745105,0.07504393176475499,0.08128355331819317,0.12705208335013307
121,"(0, 1, 1)","(1, 1, 1, 12)",0.15811092443135474,0.0796064576568497,0.06228007058485074,0.09999915089101839
122,"(0, 1, 1)","(1, 1, 2, 12)",0.2656099402805792,0.10963828938895229,8194492.396845031,2731497.5906977537
123,"(0, 1, 1)","(1, 2, 0, 12)",0.21043011911123846,0.18061518164570453,0.09341396517737065,0.16148642197810456
124,"(0, 1, 1)","(1, 2, 1, 12)",0.2808453979864627,0.10742692535394055,0.10522288076018001,0.16449840136686109
125,"(0, 1, 1)","(1, 2, 2, 12)",0.5818815708014246,1497972973.490871,0.07939068780192898,499324324.71738106
126,"(0, 1, 1)","(2, 0, 0, 12)",0.09490414821436073,0.08029533762483193,0.06326941811381297,0.07948963465100188
127,"(0, 1, 1)","(2, 0, 1, 12)",0.08718780781353264,0.090278309435923,0.05395840050733486,0.07714150591893017
128,"(0, 1, 1)","(2, 0, 2, 12)",0.08601446457157587,0.09807709913126321,0.056455661405483214,0.08018240836944077
129,"(0, 1, 1)","(2, 1, 0, 12)",0.20225186278197915,0.06468996404917962,0.07504992878502498,0.11399725187206124
130,"(0, 1, 1)","(2, 1, 1, 12)",0.1535703122889013,0.06519819424792396,0.07290757670535254,0.09722536108072594
131,"(0, 1, 1)","(2, 1, 2, 12)",0.13052442030485625,0.041598282485809296,0.08338279502097062,0.08516849927054539
132,"(0, 1, 1)","(2, 2, 0, 12)",0.2539035815850008,0.10713241724202885,0.08413633557601143,0.148390778134347
133,"(0, 1, 1)","(2, 2, 1, 12)",0.2753115001307476,0.11117684946183395,0.10271504030370966,0.16306779663209708
134,"(0, 1, 1)","(2, 2, 2, 12)",0.5533111356061289,1429289363.9004638,0.07253023875032767,476429788.17543507
135,"(0, 1, 2)","(0, 0, 0, 12)",0.08459512450237601,0.08206934798123564,0.05474654965227582,0.07380367404529582
136,"(0, 1, 2)","(0, 0, 1, 12)",0.09333139574184374,0.08809145087491459,0.06564065492632308,0.08235450051436048
137,"(0, 1, 2)","(0, 0, 2, 12)",0.09210677054396312,0.09473917657012598,0.0631593391873413,0.08333509543381012
138,"(0, 1, 2)","(0, 1, 0, 12)",0.11196922023774177,0.16025922842770948,0.09221871502868918,0.12148238789804681
139,"(0, 1, 2)","(0, 1, 1, 12)",0.11583002004487268,0.12304948806050758,0.04995237783850747,0.09627729531462925
140,"(0, 1, 2)","(0, 1, 2, 12)",0.19769268085096872,0.28619512916568096,0.1152712203218907,0.1997196767795135
141,"(0, 1, 2)","(0, 2, 0, 12)",0.09205505363775977,0.4017709403284058,0.2838744770113009,0.25923349032582216
142,"(0, 1, 2)","(0, 2, 1, 12)",0.14172194592172085,0.15148108526245074,0.08066360405858132,0.1246222117475843
143,"(0, 1, 2)","(0, 2, 2, 12)",0.12219441035062013,0.4637863395907178,75.6338061038921,25.40659561794448
144,"(0, 1, 2)","(1, 0, 0, 12)",0.09858691818883088,0.0886331787144348,0.07166402880474533,0.086294708569337
145,"(0, 1, 2)","(1, 0, 1, 12)",0.09139472808890403,0.0897794904970459,0.05830634142142462,0.07982685333579152
146,"(0, 1, 2)","(1, 0, 2, 12)",0.08522256838091487,0.08714510709086266,0.05719798162453734,0.07652188569877162
147,"(0, 1, 2)","(1, 1, 0, 12)",0.22308670288314122,0.07524162829333797,0.07866595242264718,0.1256647611997088
148,"(0, 1, 2)","(1, 1, 1, 12)",0.1564035981305835,0.08295266580200046,0.06401750694691613,0.10112459029316671
149,"(0, 1, 2)","(1, 1, 2, 12)",0.2576023165230285,0.11356825887470524,6377576.242546341,2125858.8712389725
150,"(0, 1, 2)","(1, 2, 0, 12)",0.20894453315715955,0.17350517006288474,0.09534097856429498,0.15926356059477975
151,"(0, 1, 2)","(1, 2, 1, 12)",0.27432993801590894,0.10515487312185554,0.0955897679548306,0.158358193030865
152,"(0, 1, 2)","(1, 2, 2, 12)",0.5829993864684052,2382993602216.542,0.07879069905266581,794331200739.0679
153,"(0, 1, 2)","(2, 0, 0, 12)",0.09694861505195952,0.08511986273887134,0.06812944099003779,0.08339930626028953
154,"(0, 1, 2)","(2, 0, 1, 12)",0.08736007983458345,0.10244287660343471,0.05529620661019064,0.08169972101606959
155,"(0, 1, 2)","(2, 0, 2, 12)",0.08628400545191878,0.10473633126789239,0.057492991894395766,0.08283777620473565
156,"(0, 1, 2)","(2, 1, 0, 12)",0.20249333399050792,0.06498036814457173,0.07771716054467372,0.11506362089325112
157,"(0, 1, 2)","(2, 1, 1, 12)",0.1546520404977824,0.06635209785511414,0.07689174481777886,0.09929862772355846
158,"(0, 1, 2)","(2, 1, 2, 12)",0.12991691984234893,0.03767463065736763,0.07519558434909082,0.08092904494960247
159,"(0, 1, 2)","(2, 2, 0, 12)",0.2454866872991975,0.10535517819105177,0.0841476364412302,0.1449965006438265
160,"(0, 1, 2)","(2, 2, 1, 12)",0.2714975611641245,0.1090464629614809,0.08061490971944675,0.1537196446150174
161,"(0, 1, 2)","(2, 2, 2, 12)",0.5511012247469462,1.3738003242302743e+19,0.07939857809196803,4.579334414100914e+18
162,"(0, 2, 0)","(0, 0, 0, 12)",0.1829196172552797,0.4737447712070099,0.5186332387213122,0.39176587572786725
163,"(0, 2, 0)","(0, 0, 1, 12)",0.1547634684169929,0.4573830975855807,0.49558605027135144,0.36924420542464165
164,"(0, 2, 0)","(0, 0, 2, 12)",0.14562427081510607,0.4632132444336914,0.9149158904181202,0.5079178018889725
165,"(0, 2, 0)","(0, 1, 0, 12)",0.27231426573748524,0.6076155057353243,0.6158192494537679,0.49858300697552577
166,"(0, 2, 0)","(0, 1, 1, 12)",0.2999211883074562,0.6098972627204202,0.4521815636253724,0.4540000048844162
167,"(0, 2, 0)","(0, 1, 2, 12)",0.3092372029869538,3.01485301289802,0.6133444097750319,1.3124782085533353
168,"(0, 2, 0)","(0, 2, 0, 12)",0.15738680486885295,0.9796508113977976,0.5159231067216596,0.5509869076627701
169,"(0, 2, 0)","(0, 2, 1, 12)",0.29644372303986016,0.5792484512135556,0.6917425231739277,0.5224782324757812
170,"(0, 2, 0)","(0, 2, 2, 12)",0.18785330453739932,4.596587477324848,0.6450166499198532,1.8098191439273668
171,"(0, 2, 0)","(1, 0, 0, 12)",0.15847844208124814,0.4388428682162721,0.49518111227400646,0.36416747419050893
172,"(0, 2, 0)","(1, 0, 1, 12)",0.17299736684628617,0.4430555967913917,0.5125801460780793,0.37621103657191907
173,"(0, 2, 0)","(1, 0, 2, 12)",0.16204725884430143,0.4358880117968727,6.143925889324591,2.2472870533219216
174,"(0, 2, 0)","(1, 1, 0, 12)",0.351852478141321,0.39388342940570986,0.6776309897741801,0.4744556324404037
175,"(0, 2, 0)","(1, 1, 1, 12)",0.34003462038736987,0.5151219596861629,0.4444599333280312,0.43320550446718803
176,"(0, 2, 0)","(1, 1, 2, 12)",0.3497674005967181,252.43928559004704,0.7058950105628314,84.4983160004022
177,"(0, 2, 0)","(1, 2, 0, 12)",0.30745070462652274,0.6308394714590352,0.6617784350546673,0.5333562037134084
178,"(0, 2, 0)","(1, 2, 1, 12)",0.3886815784316186,0.37560106469735993,0.755404633990237,0.5065624257064052
179,"(0, 2, 0)","(1, 2, 2, 12)",0.20161565213373978,0.697152444547895,0.5401675332936684,0.4796452099917678
180,"(0, 2, 0)","(2, 0, 0, 12)",0.17888266819579993,0.43243798221723606,0.5104538005810689,0.373924816998035
181,"(0, 2, 0)","(2, 0, 1, 12)",0.16797631470683524,0.4694639858255797,0.5317561533827894,0.38973215130506816
182,"(0, 2, 0)","(2, 0, 2, 12)",0.13359966979067092,0.46743068195204796,78.03837653198022,26.213135627907647
183,"(0, 2, 0)","(2, 1, 0, 12)",0.3503924095964352,0.3437358674890325,0.665637459477139,0.45325524552086893
184,"(0, 2, 0)","(2, 1, 1, 12)",0.33626711780496826,0.538216726976526,0.45837257832242145,0.4442854743679719
185,"(0, 2, 0)","(2, 1, 2, 12)",0.3225385772820754,655029808.2662807,16.64154471738291,218343275.07678798
186,"(0, 2, 0)","(2, 2, 0, 12)",0.3765808452032559,0.43684050038007977,0.9071617753265576,0.5735277069699644
187,"(0, 2, 0)","(2, 2, 1, 12)",0.3629084677293127,0.31449502779534316,0.7100077461915083,0.46247041390538807
188,"(0, 2, 0)","(2, 2, 2, 12)",2.3319783882624328,0.8320965214938817,0.531722775658357,1.2319325618048904
189,"(0, 2, 1)","(0, 0, 0, 12)",0.09213698116427023,0.07129301435143358,0.05837664245883079,0.07393554599151153
190,"(0, 2, 1)","(0, 0, 1, 12)",0.09102091588133443,0.31667591738364953,0.45826165030827903,0.2886528278577543
191,"(0, 2, 1)","(0, 0, 2, 12)",0.09774383086825582,0.3144118941849717,0.4332093694818997,0.2817883648450424
192,"(0, 2, 1)","(0, 1, 0, 12)",0.13128673983057715,0.1504894776640272,0.09551849996935698,0.12576490582132044
193,"(0, 2, 1)","(0, 1, 1, 12)",0.15599965592159504,0.05969269471138967,0.07862132268306145,0.09810455777201538
194,"(0, 2, 1)","(0, 1, 2, 12)",0.3313939910797994,2.8322956671270316,0.3221375357092777,1.1619423979720362
195,"(0, 2, 1)","(0, 2, 0, 12)",0.09044313678640285,0.43864126203718995,0.3500380545026182,0.29304081777540364
196,"(0, 2, 1)","(0, 2, 1, 12)",0.14189942979978307,0.17297390301116589,0.1479608102952482,0.15427804770206574
197,"(0, 2, 1)","(0, 2, 2, 12)",0.49950106347293294,4.320934233478635,0.06561560438951451,1.628683633780361
198,"(0, 2, 1)","(1, 0, 0, 12)",0.09432879743343826,0.3356540121463487,0.49411754753069353,0.30803345237016017
199,"(0, 2, 1)","(1, 0, 1, 12)",0.09833648537858065,0.319151984816201,0.42540947046912364,0.28096598022130176
200,"(0, 2, 1)","(1, 0, 2, 12)",0.08331422102504628,0.24249449893913322,4.37853272828982,1.5681138160846666
201,"(0, 2, 1)","(1, 1, 0, 12)",0.2512973008877169,0.09801369013641763,0.09647843994089202,0.1485964769883422
202,"(0, 2, 1)","(1, 1, 1, 12)",0.21024532225743997,0.07373981257383684,0.10688896634829415,0.13029136705985697
203,"(0, 2, 1)","(1, 1, 2, 12)",0.3188723264817481,371.0507520037359,0.6527397516598291,124.00745469395918
204,"(0, 2, 1)","(1, 2, 0, 12)",0.20707449091959798,0.17308709042568135,0.14369889675391437,0.17462015936639788
205,"(0, 2, 1)","(1, 2, 1, 12)",0.3153997609100028,0.09512344526567867,0.08670977692860933,0.16574432770143027
206,"(0, 2, 1)","(1, 2, 2, 12)",0.4601695493387122,0.6670843733945924,0.0670432299664271,0.39809905089991054
207,"(0, 2, 1)","(2, 0, 0, 12)",0.11975146229408568,0.2970802259317646,0.47948288601827155,0.29877152474804064
208,"(0, 2, 1)","(2, 0, 1, 12)",0.17456929697273726,0.3558919894857035,0.43647584838998793,0.3223123782828096
209,"(0, 2, 1)","(2, 0, 2, 12)",0.08976672056336495,0.313747639716111,106.02661651278639,35.47671029102195
210,"(0, 2, 1)","(2, 1, 0, 12)",0.22053184828089242,0.07699761087865119,0.08618148942218902,0.1279036495272442
211,"(0, 2, 1)","(2, 1, 1, 12)",0.21981461681325606,0.07398982397377413,0.08711278297877074,0.12697240792193362
212,"(0, 2, 1)","(2, 1, 2, 12)",0.30177174011996605,991031403248.6389,62.36619138062696,330343801103.769
213,"(0, 2, 1)","(2, 2, 0, 12)",0.2676804437038352,0.10444297560696504,0.09396248327497393,0.15536196752859138
214,"(0, 2, 1)","(2, 2, 1, 12)",0.33941771239401847,0.11837687421940599,0.0863884600485703,0.18139434888733155
215,"(0, 2, 1)","(2, 2, 2, 12)",1.7452935601261936,0.8731369640403698,0.09766061108863604,0.9053637117517331
216,"(0, 2, 2)","(0, 0, 0, 12)",0.08562795708358133,0.09322262840845168,0.061551390138298696,0.08013399187677724
217,"(0, 2, 2)","(0, 0, 1, 12)",0.09182882765505802,0.08086619082954999,0.06923219720925679,0.08064240523128825
218,"(0, 2, 2)","(0, 0, 2, 12)",0.09023201437650706,0.07760373489656995,1.6842368956302067,0.6173575483010946
219,"(0, 2, 2)","(0, 1, 0, 12)",0.14119550693243535,0.17912689221460437,0.057752246809920534,0.12602488198565343
220,"(0, 2, 2)","(0, 1, 1, 12)",0.16543575112599765,0.08162965729673417,0.11447072828588016,0.12051204556953733
221,"(0, 2, 2)","(0, 1, 2, 12)",0.1610334117133039,3.4337500529860754,0.055499875464223226,1.2167611133878675
222,"(0, 2, 2)","(0, 2, 0, 12)",0.07538000250656697,0.45695134403371235,0.28247247954239485,0.2716012753608914
223,"(0, 2, 2)","(0, 2, 1, 12)",0.15759393587603246,0.19480493453349118,0.09589765572409396,0.14943217537787254
224,"(0, 2, 2)","(0, 2, 2, 12)",0.9143877611524528,5.056375316257997,0.06387578710485628,2.0115462881717687
225,"(0, 2, 2)","(1, 0, 0, 12)",0.09619969758092141,0.08041680028274398,0.07332726575269789,0.0833145878721211
