,pdq,seasonal_pdq,6,9,12,MEAN MAPE
0,"(0, 0, 0)","(0, 0, 0, 12)",1.0,1.0,1.0,1.0
1,"(0, 0, 0)","(0, 0, 1, 12)",0.5278204613263203,1.0027793639611908,0.5255309270262895,0.6853769174379335
2,"(0, 0, 0)","(0, 0, 2, 12)",0.5691766793867994,0.5726731218880493,0.5745013699297794,0.5721170570682094
3,"(0, 0, 0)","(0, 1, 0, 12)",0.059902235263302434,0.05915472485209088,0.058062657648847577,0.0590398725880803
4,"(0, 0, 0)","(0, 1, 1, 12)",0.028153896536298312,0.03172412231359269,0.0583775502702206,0.0394185230400372
5,"(0, 0, 0)","(0, 1, 2, 12)",109.21440460123067,4.169192509865122,0.052230912653869234,37.81194267458322
6,"(0, 0, 0)","(0, 2, 0, 12)",0.009963607315111936,0.012879897473730195,0.014059312080748511,0.012300938956530214
7,"(0, 0, 0)","(0, 2, 1, 12)",0.02099365808656373,0.02505195658859992,0.02710457226333353,0.024383395646165724
8,"(0, 0, 0)","(0, 2, 2, 12)",176.11013318440982,0.2123695936224549,164.38059460322725,113.5676991270865
9,"(0, 0, 0)","(1, 0, 0, 12)",0.027784653109741347,0.02810362272655356,0.027999747080543525,0.02796267430561281
10,"(0, 0, 0)","(1, 0, 1, 12)",0.03852785383020774,0.03802300785204311,0.036716445705720586,0.0377557691293238
11,"(0, 0, 0)","(1, 0, 2, 12)",0.035481184744086375,0.03557088262833785,0.03691729092698456,0.03598978609980293
12,"(0, 0, 0)","(1, 1, 0, 12)",0.0044760365958715536,0.008481820321332647,0.011033938678756088,0.00799726519865343
13,"(0, 0, 0)","(1, 1, 1, 12)",0.015283608441494399,0.017495364384736926,0.01961218218504816,0.017463718337093162
14,"(0, 0, 0)","(1, 1, 2, 12)",63.34626442173789,256.7683009527518,0.022239721914238147,106.71226836546798
15,"(0, 0, 0)","(1, 2, 0, 12)",0.017199729979006834,0.021549847375839804,0.026683256916660514,0.02181094475716905
16,"(0, 0, 0)","(1, 2, 1, 12)",0.021811414874901222,0.028967789319759112,0.03513041786808898,0.028636540687583107
17,"(0, 0, 0)","(1, 2, 2, 12)",589.4469410400069,0.02304593017900198,0.16504581266455823,196.5450109276168
18,"(0, 0, 0)","(2, 0, 0, 12)",0.026232461653555837,0.0313096658337369,0.03545553989808201,0.03099922246179158
19,"(0, 0, 0)","(2, 0, 1, 12)",0.030828468911635043,0.03699289703915723,0.03804315539176565,0.03528817378085264
20,"(0, 0, 0)","(2, 0, 2, 12)",0.02194493902163039,0.03354986869026927,0.03956887394028428,0.03168789388406131
21,"(0, 0, 0)","(2, 1, 0, 12)",0.012993680494821991,0.017183002885475047,0.02294024947544154,0.017705644285246194
22,"(0, 0, 0)","(2, 1, 1, 12)",0.020556965054833506,0.024722941113694358,0.030338894916282628,0.025206267028270165
23,"(0, 0, 0)","(2, 1, 2, 12)",1369.3093832885063,1039.8408473223035,0.034757796025189754,803.0616628022782
24,"(0, 0, 0)","(2, 2, 0, 12)",0.02265340003205302,0.029824255279951965,0.035645748763343504,0.029374468025116163
25,"(0, 0, 0)","(2, 2, 1, 12)",0.0247136265958274,0.033298355946814795,0.04231289996543394,0.03344162750269205
26,"(0, 0, 0)","(2, 2, 2, 12)",787.9455232786553,0.03922005935706774,0.04176121191654658,262.67550151664295
27,"(0, 0, 1)","(0, 0, 0, 12)",0.9168574672693354,0.9451703729108704,1.0004648460951604,0.9541642287584553
28,"(0, 0, 1)","(0, 0, 1, 12)",0.4811379746569795,0.951892845633564,0.9635360505661269,0.7988556236188901
29,"(0, 0, 1)","(0, 0, 2, 12)",1.4211402681281757,0.5429482179809215,0.739396192239811,0.901161559449636
30,"(0, 0, 1)","(0, 1, 0, 12)",0.05556297695322138,0.05555208559214689,0.0554939003161323,0.05553632095383352
31,"(0, 0, 1)","(0, 1, 1, 12)",0.029851151874087416,0.03125810421656444,0.05581191076211875,0.03897372228425687
32,"(0, 0, 1)","(0, 1, 2, 12)",84.89053193682793,3.8089847751652592,0.05025664853918072,29.58325778684412
33,"(0, 0, 1)","(0, 2, 0, 12)",0.009027558105638636,0.011199785675905436,0.01269454011771551,0.010973961299753194
34,"(0, 0, 1)","(0, 2, 1, 12)",0.024760013074179677,0.02561623342312715,0.02723121618688877,0.0258691542280652
35,"(0, 0, 1)","(0, 2, 2, 12)",163.84710951533623,0.2068791480567451,152.95772716427985,105.6705719425576
36,"(0, 0, 1)","(1, 0, 0, 12)",0.02604147696909853,0.026163807589775708,0.026839222990914458,0.0263481691832629
37,"(0, 0, 1)","(1, 0, 1, 12)",0.024900100323560815,0.03587185810733459,0.034567355928716764,0.031779771453204056
38,"(0, 0, 1)","(1, 0, 2, 12)",0.025319756087319442,0.029103195487182147,0.034186468317723755,0.02953647329740845
39,"(0, 0, 1)","(1, 1, 0, 12)",0.007616262473145141,0.011280170049616936,0.013986809704171516,0.010961080742311197
40,"(0, 0, 1)","(1, 1, 1, 12)",0.015302333589479682,0.016970072062591088,0.019607080996653866,0.017293162216241543
41,"(0, 0, 1)","(1, 1, 2, 12)",59.13660506761102,247.850788305835,0.019248495848860674,102.33554728976496
42,"(0, 0, 1)","(1, 2, 0, 12)",0.020958088816879467,0.021205342974879162,0.02401057341022302,0.022058001733993884
43,"(0, 0, 1)","(1, 2, 1, 12)",0.028435519551513078,0.030768625379985506,0.03446752236541524,0.031223889098971277
44,"(0, 0, 1)","(1, 2, 2, 12)",550.8788194824514,0.043921592636296684,0.15972040424342285,183.69415382644368
45,"(0, 0, 1)","(2, 0, 0, 12)",0.029460807514236922,0.03128418713799401,0.03347360815125237,0.03140620093449443
46,"(0, 0, 1)","(2, 0, 1, 12)",0.02903466651037441,0.03542563018521276,0.03259085703666667,0.03235038457741795
47,"(0, 0, 1)","(2, 0, 2, 12)",0.03217738619921902,0.03950412379422607,0.03866695514162125,0.03678282171168878
48,"(0, 0, 1)","(2, 1, 0, 12)",0.015928074748552973,0.01717078914434496,0.021184938461027664,0.018094600784641864
49,"(0, 0, 1)","(2, 1, 1, 12)",0.02167912846721375,0.02370485488016208,0.028303742769564533,0.02456257537231345
50,"(0, 0, 1)","(2, 1, 2, 12)",1321.2250298825159,1006.6403692264624,0.03127039398029941,775.9655565009862
51,"(0, 0, 1)","(2, 2, 0, 12)",0.027571949815631085,0.02977822698612765,0.03321010058908569,0.030186759130281474
52,"(0, 0, 1)","(2, 2, 1, 12)",0.030074804559387217,0.03372606648027332,0.03811778600074323,0.03397288568013459
53,"(0, 0, 1)","(2, 2, 2, 12)",750.8205633134526,0.03898885491738094,0.03904746374630536,250.29953321070545
54,"(0, 0, 2)","(0, 0, 0, 12)",0.9179735958703471,0.9468642312224504,0.9585346665210527,0.9411241645379501
55,"(0, 0, 2)","(0, 0, 1, 12)",0.4795495275896626,0.9018486901367666,0.9375977189577714,0.7729986455614002
56,"(0, 0, 2)","(0, 0, 2, 12)",0.4825014545996463,0.5462948834517979,0.5764353346315197,0.5350772242276546
57,"(0, 0, 2)","(0, 1, 0, 12)",0.04873035070722811,0.05122103332832378,0.05287176380401747,0.05094104927985645
58,"(0, 0, 2)","(0, 1, 1, 12)",0.03228905893777975,0.034957851466882926,0.05381223361582387,0.04035304800682885
59,"(0, 0, 2)","(0, 1, 2, 12)",97.21086637743717,3.975997382154032,0.04895878142647984,33.74527418033923
60,"(0, 0, 2)","(0, 2, 0, 12)",0.007934371781855257,0.011356786720284734,0.012942216740258104,0.010744458414132699
61,"(0, 0, 2)","(0, 2, 1, 12)",0.025236881844455324,0.02567389893696808,0.027895053735353895,0.02626861150559243
62,"(0, 0, 2)","(0, 2, 2, 12)",46.3539847712757,0.1933309212631249,150.82280188180846,65.7900391914491
63,"(0, 0, 2)","(1, 0, 0, 12)",0.02411816320004861,0.024984079899831396,0.026715806471243386,0.025272683190374467
64,"(0, 0, 2)","(1, 0, 1, 12)",0.021236858231987243,0.02293009587084119,0.03357525721354907,0.025914070438792503
65,"(0, 0, 2)","(1, 0, 2, 12)",0.027846483293887298,0.036259295487040655,0.035496879936279986,0.03320088623906931
66,"(0, 0, 2)","(1, 1, 0, 12)",0.02056872175124624,0.022150212729377415,0.02444190257745678,0.02238694568602681
67,"(0, 0, 2)","(1, 1, 1, 12)",0.014830774362190815,0.01677443411262053,0.019146848344122506,0.016917352272977953
68,"(0, 0, 2)","(1, 1, 2, 12)",56.319834224639486,234.6666260982249,0.020732239097520797,97.00239752065397
69,"(0, 0, 2)","(1, 2, 0, 12)",0.020140280133979952,0.02174095162316912,0.024909251057183085,0.022263494271444053
70,"(0, 0, 2)","(1, 2, 1, 12)",0.029090439236097405,0.02990220860929851,0.03628255734740738,0.03175840173093444
71,"(0, 0, 2)","(1, 2, 2, 12)",77.21758586710665,0.026820508693324144,0.14807434613518242,25.797493573978386
72,"(0, 0, 2)","(2, 0, 0, 12)",0.029984326200698703,0.030974634975443067,0.03355921860874092,0.03150605992829423
73,"(0, 0, 2)","(2, 0, 1, 12)",0.0330311775748821,0.0365272466885492,0.032839792900099155,0.034132739054510156
74,"(0, 0, 2)","(2, 0, 2, 12)",0.028187648194190524,0.029751795160231385,0.06522814114875182,0.04105586150105791
75,"(0, 0, 2)","(2, 1, 0, 12)",0.020092750793534297,0.020465848851622042,0.023861847371142383,0.02147348233876624
76,"(0, 0, 2)","(2, 1, 1, 12)",0.02181383172501534,0.023062014138139585,0.028756285260602348,0.02454404370791909
77,"(0, 0, 2)","(2, 1, 2, 12)",1266.1682855144272,945.1799321531523,0.03257339079072593,737.1269303527902
78,"(0, 0, 2)","(2, 2, 0, 12)",0.03010743091101403,0.030638616703229506,0.033690726622943236,0.03147892474572892
79,"(0, 0, 2)","(2, 2, 1, 12)",0.03185241318792842,0.03346521801232086,0.03847240005848114,0.03459667708624347
80,"(0, 0, 2)","(2, 2, 2, 12)",734.1245661620154,0.037371286189799,0.0401259723621745,244.73402114018913
81,"(0, 1, 0)","(0, 0, 0, 12)",0.018324916182742425,0.023062866093183105,0.03098975975758003,0.024125847344501853
82,"(0, 1, 0)","(0, 0, 1, 12)",0.015329326512532299,0.019285154695999222,0.025053102271841682,0.019889194493457735
83,"(0, 1, 0)","(0, 0, 2, 12)",0.016136407976150454,0.01797717642067193,0.029115185227011616,0.021076256541278
84,"(0, 1, 0)","(0, 1, 0, 12)",0.004125241866364337,0.0027597536897493867,0.0037377800365522326,0.003540925197555319
85,"(0, 1, 0)","(0, 1, 1, 12)",0.0111720040534496,0.011877305679292965,0.01674601488427973,0.013265108205674099
86,"(0, 1, 0)","(0, 1, 2, 12)",0.002886504107320062,12.634829718086142,0.018960448472488595,4.218892223555317
87,"(0, 1, 0)","(0, 2, 0, 12)",0.006015747528644984,0.004967345447869503,0.022385763320089676,0.011122952098868053
88,"(0, 1, 0)","(0, 2, 1, 12)",0.003015067790005762,0.0015541634376917486,0.0022179011392826275,0.002262377455660046
89,"(0, 1, 0)","(0, 2, 2, 12)",0.0016378887325453444,0.020080746283575947,0.006884173671358052,0.009534269562493114
90,"(0, 1, 0)","(1, 0, 0, 12)",0.01625626322046487,0.02046427200564956,0.028140614448299777,0.021620383224804737
91,"(0, 1, 0)","(1, 0, 1, 12)",0.012811283688978653,0.015898364442825386,0.023181642016912033,0.01729709671623869
92,"(0, 1, 0)","(1, 0, 2, 12)",0.015213302613322913,0.01639440247852396,0.02799748684762797,0.01986839731315828
93,"(0, 1, 0)","(1, 1, 0, 12)",0.008857990711026458,0.0057233382938185,0.01417298634938696,0.009584771784743972
94,"(0, 1, 0)","(1, 1, 1, 12)",0.010473424298219479,0.008272306488848627,0.018849011614771826,0.012531580800613312
95,"(0, 1, 0)","(1, 1, 2, 12)",24469896.911465336,0.011633150948961704,0.02790424173400517,8156632.31700091
96,"(0, 1, 0)","(1, 2, 0, 12)",0.0036190665722582852,0.0035546513331723615,0.0033725334710946408,0.0035154171255084295
97,"(0, 1, 0)","(1, 2, 1, 12)",0.002969561998279269,0.003462505280150264,0.012549428505089931,0.006327165261173155
98,"(0, 1, 0)","(1, 2, 2, 12)",1.1929009074727628,3.082300010135383,0.018966711547652212,1.4313892097185994
99,"(0, 1, 0)","(2, 0, 0, 12)",0.014085639383222416,0.016294758228498483,0.024327682626595248,0.018236026746105385
100,"(0, 1, 0)","(2, 0, 1, 12)",0.014355210313279937,0.01647147337480924,0.02564237743087656,0.01882302037298858
101,"(0, 1, 0)","(2, 0, 2, 12)",0.015660152973096225,0.016489798552290474,0.026168053183562485,0.019439334902983062
102,"(0, 1, 0)","(2, 1, 0, 12)",0.009051957090264517,0.007915288890261003,0.015238577846080565,0.010735274608868695
103,"(0, 1, 0)","(2, 1, 1, 12)",0.00954695920733085,0.010057897440949929,0.01530612906611343,0.011636995238131402
104,"(0, 1, 0)","(2, 1, 2, 12)",16.3501873109255,0.011887631648621085,2.4285770103145516,6.26355065096289
105,"(0, 1, 0)","(2, 2, 0, 12)",0.008294173528343473,0.004176147577429231,0.01257208242514486,0.008347467843639189
106,"(0, 1, 0)","(2, 2, 1, 12)",0.007349875978128045,0.004510878046613149,0.016189117319035558,0.009349957114592251
107,"(0, 1, 0)","(2, 2, 2, 12)",0.007641927562108717,0.0050835604234922074,0.0186801861708729,0.010468558052157942
108,"(0, 1, 1)","(0, 0, 0, 12)",0.018000182837737164,0.022506070654435068,0.03075301075535046,0.023753088082507562
109,"(0, 1, 1)","(0, 0, 1, 12)",0.015392250729363116,0.018867204882705366,0.025374808119217038,0.019878087910428506
110,"(0, 1, 1)","(0, 0, 2, 12)",0.016254771188507395,0.017894057271346034,0.029383298231487495,0.02117737556378031
111,"(0, 1, 1)","(0, 1, 0, 12)",0.004164080504176147,0.005037279189770596,0.005396851117887302,0.0048660702706113486
112,"(0, 1, 1)","(0, 1, 1, 12)",0.011023283921639765,0.012737839880490534,0.01780678519343432,0.013855969665188206
113,"(0, 1, 1)","(0, 1, 2, 12)",0.0028609591543513942,12.60146872703219,0.019980701097639914,4.208103462428061
114,"(0, 1, 1)","(0, 2, 0, 12)",0.0071950038633719305,0.005543035588101858,0.017886762368072944,0.010208267273182244
115,"(0, 1, 1)","(0, 2, 1, 12)",0.002627094487576848,0.002450138660252179,0.0023373809385429244,0.0024715380287906505
116,"(0, 1, 1)","(0, 2, 2, 12)",0.001437861686539737,0.0208391714336876,0.00855460421907131,0.010277212446432883
117,"(0, 1, 1)","(1, 0, 0, 12)",0.016469950306526135,0.02044665527748361,0.028397342887619203,0.02177131615720965
118,"(0, 1, 1)","(1, 0, 1, 12)",0.014904162163450654,0.01811028499687898,0.025265996342664947,0.01942681450099819
119,"(0, 1, 1)","(1, 0, 2, 12)",0.015821117391719135,0.017131719706599973,0.028763438946622966,0.020572092014980694
120,"(0, 1, 1)","(1, 1, 0, 12)",0.009046870647149043,0.006694407025438105,0.01560351747554909,0.010448265049378744
121,"(0, 1, 1)","(1, 1, 1, 12)",0.010792943149403282,0.00950114332066087,0.02067962008005494,0.01365790218337303
122,"(0, 1, 1)","(1, 1, 2, 12)",1900000302848.777,0.014598212146185658,0.026839947171939924,633333434282.9396
123,"(0, 1, 1)","(1, 2, 0, 12)",0.0033086323883334628,0.0024765195076676613,0.002701869105598319,0.002829007000533148
124,"(0, 1, 1)","(1, 2, 1, 12)",0.007937546151275466,0.00428794615325052,0.015390943750973095,0.009205478685166359
125,"(0, 1, 1)","(1, 2, 2, 12)",1.192956709489881,3.1565086591395604,0.021710536973070443,1.457058635200837
126,"(0, 1, 1)","(2, 0, 0, 12)",0.014502363850421031,0.01667259191084297,0.024739415798099504,0.018638123853121167
127,"(0, 1, 1)","(2, 0, 1, 12)",0.014891971782347574,0.017100660160268368,0.02616695340293786,0.019386528448517935
128,"(0, 1, 1)","(2, 0, 2, 12)",0.01600528424014387,0.018033184684957702,0.027583136496058928,0.020540535140386836
129,"(0, 1, 1)","(2, 1, 0, 12)",0.009212102525618805,0.009778232501366814,0.016738020439951432,0.01190945182231235
130,"(0, 1, 1)","(2, 1, 1, 12)",0.009732193389992377,0.0116294870011476,0.016390208567012798,0.012583962986050926
131,"(0, 1, 1)","(2, 1, 2, 12)",16.350273416266585,0.015001380742581298,2.5549151091206888,6.306729968709952
132,"(0, 1, 1)","(2, 2, 0, 12)",0.007946445340233366,0.004566323323074256,0.013423302961812718,0.008645357208373446
133,"(0, 1, 1)","(2, 2, 1, 12)",0.007199165545583614,0.006203805759709552,0.017809475884397703,0.010404149063230289
134,"(0, 1, 1)","(2, 2, 2, 12)",0.007199443118399682,0.006987876559334121,0.01792546935730625,0.010704263011680018
135,"(0, 1, 2)","(0, 0, 0, 12)",0.017448937982211102,0.020446799543958463,0.029270111406835938,0.022388616311001835
136,"(0, 1, 2)","(0, 0, 1, 12)",0.016505408876374885,0.01906051953959169,0.028047429120573647,0.021204452512180075
137,"(0, 1, 2)","(0, 0, 2, 12)",0.01619959784797947,0.016708629102553083,0.02964742295588659,0.020851883302139714
138,"(0, 1, 2)","(0, 1, 0, 12)",0.004455984846059988,0.004893340935843746,0.006436984691118676,0.0052621034910074705
139,"(0, 1, 2)","(0, 1, 1, 12)",0.01016376377842367,0.011588325268439247,0.016456824291626575,0.012736304446163166
140,"(0, 1, 2)","(0, 1, 2, 12)",0.003089550312451479,12.422724741980259,0.022089461529896565,4.149301251274202
141,"(0, 1, 2)","(0, 2, 0, 12)",0.008410092454348669,0.008431518163292386,0.016011384695650773,0.010950998437763945
142,"(0, 1, 2)","(0, 2, 1, 12)",0.0026178267502161537,0.0019453497099170631,0.0032341326173720964,0.0025991030258351046
143,"(0, 1, 2)","(0, 2, 2, 12)",0.0013003687217947961,0.018325151038374232,0.025437234726251545,0.015020918162140191
144,"(0, 1, 2)","(1, 0, 0, 12)",0.01712246595746747,0.020071169911271954,0.029161906013054545,0.022118513960597986
145,"(0, 1, 2)","(1, 0, 1, 12)",0.015617968052949712,0.018286371411255584,0.027345872820524853,0.020416737428243386
146,"(0, 1, 2)","(1, 0, 2, 12)",0.01594655758313864,0.016516179826017552,0.02918580109993504,0.020549512836363745
147,"(0, 1, 2)","(1, 1, 0, 12)",0.00884692895317673,0.007719956168183114,0.015444963513277461,0.01067061621154577
148,"(0, 1, 2)","(1, 1, 1, 12)",0.010732226858047615,0.01051500709686107,0.020915191686838964,0.014054141880582549
149,"(0, 1, 2)","(1, 1, 2, 12)",29081363.972289193,0.018796652961615926,0.020660357125665194,9693788.003915401
150,"(0, 1, 2)","(1, 2, 0, 12)",0.0021753326676007306,0.0026486411374453847,0.0033835717095178647,0.00273584850485466
151,"(0, 1, 2)","(1, 2, 1, 12)",0.00750247944057749,0.004902462219004599,0.01507257772584449,0.009159173128475527
152,"(0, 1, 2)","(1, 2, 2, 12)",1.310015557550013,4.1096689806097455,0.0207929148888628,1.8134924843495404
153,"(0, 1, 2)","(2, 0, 0, 12)",0.014728425889119136,0.016672748198725065,0.025196425786922272,0.018865866624922158
154,"(0, 1, 2)","(2, 0, 1, 12)",0.015196864709014983,0.017098214783625415,0.026757189260871714,0.019684089584504037
155,"(0, 1, 2)","(2, 0, 2, 12)",0.01603305106714834,0.017520050779053286,0.02870051428468778,0.020751205376963136
156,"(0, 1, 2)","(2, 1, 0, 12)",0.009151708145034165,0.010579386590773718,0.01698207216888384,0.012237722301563907
157,"(0, 1, 2)","(2, 1, 1, 12)",0.00971817912928756,0.012308905380755141,0.016962914753362406,0.012996666421135035
158,"(0, 1, 2)","(2, 1, 2, 12)",16.341476949984,0.019612050577753542,3.8380965077245595,6.7330618360954375
159,"(0, 1, 2)","(2, 2, 0, 12)",0.00747243135769732,0.004635076023340766,0.012511298582765564,0.008206268654601216
160,"(0, 1, 2)","(2, 2, 1, 12)",0.0069589262215725796,0.007495481079622894,0.01754666570770877,0.010667024336301414
161,"(0, 1, 2)","(2, 2, 2, 12)",0.006747063416061682,0.009024654757883506,0.019808970153795215,0.011860229442580134
162,"(0, 2, 0)","(0, 0, 0, 12)",0.0025589912616088557,0.029752524066302688,0.01238768204157259,0.01489973245649471
163,"(0, 2, 0)","(0, 0, 1, 12)",0.0025294245765636277,0.03052050760317895,0.013430173975660174,0.015493368718467584
164,"(0, 2, 0)","(0, 0, 2, 12)",0.0018663538912237576,0.02879595121065417,0.04682120965225318,0.025827838251377036
165,"(0, 2, 0)","(0, 1, 0, 12)",0.002519741514961841,0.04593936702265439,0.02725239795735793,0.025237168831658052
166,"(0, 2, 0)","(0, 1, 1, 12)",0.003980115509443746,0.02875563340174418,0.020574926219593503,0.01777022504359381
167,"(0, 2, 0)","(0, 1, 2, 12)",94.19431341167693,0.06405746245094403,2.648354937015213,32.3022419370477
168,"(0, 2, 0)","(0, 2, 0, 12)",0.0049646858810672755,0.07897445501215465,0.0756217146424019,0.05318695184520794
169,"(0, 2, 0)","(0, 2, 1, 12)",0.0027461872837180675,0.04794600131199154,0.03848855326845212,0.029726913954720574
170,"(0, 2, 0)","(0, 2, 2, 12)",4.860182031459194,0.07730541074277957,0.018675900129489845,1.6520544474438212
171,"(0, 2, 0)","(1, 0, 0, 12)",0.0026158473120598915,0.02811695460436955,0.010829579475385492,0.013854127130604979
172,"(0, 2, 0)","(1, 0, 1, 12)",0.0024789379786870785,0.03070456555538777,0.014715100549273524,0.015966201361116126
173,"(0, 2, 0)","(1, 0, 2, 12)",0.00131633629660338,0.02885273151820166,0.03846914616912847,0.022879404661311168
174,"(0, 2, 0)","(1, 1, 0, 12)",0.005155990057337515,0.031228867411415222,0.006931759911616479,0.014438872460123072
175,"(0, 2, 0)","(1, 1, 1, 12)",0.005689869872375804,0.028227773759404145,0.008222626462733107,0.014046756698171016
176,"(0, 2, 0)","(1, 1, 2, 12)",0.004930959146853421,0.03428768724483179,0.016745702072752024,0.018654782821479077
177,"(0, 2, 0)","(1, 2, 0, 12)",0.0027349937703718824,0.041900662256833796,0.020796965889059674,0.02181087397208845
178,"(0, 2, 0)","(1, 2, 1, 12)",0.005672704458737102,0.030893362335335055,0.004385756026751849,0.013650607606941334
179,"(0, 2, 0)","(1, 2, 2, 12)",318.3888589302495,0.023740786069762057,0.01625015696256896,106.1429499577606
180,"(0, 2, 0)","(2, 0, 0, 12)",0.001691740655442171,0.03227721719220109,0.01961195414272268,0.017860303996788646
181,"(0, 2, 0)","(2, 0, 1, 12)",0.001316919825039796,0.029496385566780397,0.015462775852282278,0.015425360414700823
